"Product ID","Product Combinations ID","Product name","Pre-tax retail price","Quantity"
"2693","7434","Leather Moccasins for Babies","42.00","1"
"2693","7435","Leather Moccasins for Babies","42.00","1"
"2773","6743","""Merging Earth and Sky"" Mask","18.00","1"
"2773","6744","""Merging Earth and Sky"" Mask","18.00","5"
"2773","6745","""Merging Earth and Sky"" Mask","18.00","7"
"2773","6746","""Merging Earth and Sky"" Mask","18.00","21"
"2773","6747","""Merging Earth and Sky"" Mask","18.00","13"
"2791","6748","""Depth"" Mask","18.00","1"
"2791","6749","""Depth"" Mask","18.00","3"
"2791","6750","""Depth"" Mask","18.00","6"
"2791","6751","""Depth"" Mask","18.00","17"
"2791","6752","""Depth"" Mask","18.00","6"
"2792","6753","""M'Otter Love"" Mask","18.00","2"
"2792","6754","""M'Otter Love"" Mask","18.00","0"
"2792","6755","""M'Otter Love"" Mask","18.00","4"
"2792","6756","""M'Otter Love"" Mask","18.00","17"
"2792","6757","""M'Otter Love"" Mask","18.00","6"
"2793","6758","""Silent Seekers"" Mask","18.00","0"
"2793","6759","""Silent Seekers"" Mask","18.00","4"
"2793","6760","""Silent Seekers"" Mask","18.00","-1"
"2793","6761","""Silent Seekers"" Mask","18.00","13"
"2793","6762","""Silent Seekers"" Mask","18.00","20"
"2794","6763","""Northern Keepers"" Mask","18.00","0"
"2794","6764","""Northern Keepers"" Mask","18.00","3"
"2794","6765","""Northern Keepers"" Mask","18.00","14"
"2794","6766","""Northern Keepers"" Mask","18.00","11"
"2794","6767","""Northern Keepers"" Mask","18.00","10"
"2795","6768","""Going Home"" Mask","18.00","2"
"2795","6769","""Going Home"" Mask","18.00","4"
"2795","6770","""Going Home"" Mask","18.00","12"
"2795","6771","""Going Home"" Mask","18.00","17"
"2795","6772","""Going Home"" Mask","18.00","17"
"2796","6773","""Giving Thanks"" Mask","18.00","0"
"2796","6774","""Giving Thanks"" Mask","18.00","0"
"2796","6775","""Giving Thanks"" Mask","18.00","6"
"2796","6776","""Giving Thanks"" Mask","18.00","30"
"2796","6777","""Giving Thanks"" Mask","18.00","9"
"2798","6778","""Water and Spirit Buffalo"" Mask","18.00","2"
"2798","6779","""Water and Spirit Buffalo"" Mask","18.00","0"
"2798","6780","""Water and Spirit Buffalo"" Mask","18.00","19"
"2798","6781","""Water and Spirit Buffalo"" Mask","18.00","31"
"2798","6782","""Water and Spirit Buffalo"" Mask","18.00","26"
"2799","6783","""Forest Temple"" Mask","18.00","0"
"2799","6784","""Forest Temple"" Mask","18.00","4"
"2799","6785","""Forest Temple"" Mask","18.00","22"
"2799","6786","""Forest Temple"" Mask","18.00","13"
"2799","6787","""Forest Temple"" Mask","18.00","12"
"2800","6788","""Early Evening Flowing into Fall"" Mask","18.00","0"
"2800","6789","""Early Evening Flowing into Fall"" Mask","18.00","5"
"2800","6790","""Early Evening Flowing into Fall"" Mask","18.00","4"
"2800","6791","""Early Evening Flowing into Fall"" Mask","18.00","16"
"2800","6792","""Early Evening Flowing into Fall"" Mask","18.00","11"
"2801","6793","""New Day"" Mask","18.00","4"
"2801","6794","""New Day"" Mask","18.00","3"
"2801","6795","""New Day"" Mask","18.00","7"
"2801","6796","""New Day"" Mask","18.00","15"
"2801","6797","""New Day"" Mask","18.00","7"
"2802","6798","""Wisdom Keepers"" Mask","18.00","0"
"2802","6799","""Wisdom Keepers"" Mask","18.00","4"
"2802","6800","""Wisdom Keepers"" Mask","18.00","14"
"2802","6801","""Wisdom Keepers"" Mask","18.00","21"
"2802","6802","""Wisdom Keepers"" Mask","18.00","13"
"2896","6819","Ladies Suede Moccasins","73.00","0"
"2896","7437","Ladies Suede Moccasins","73.00","0"
"2896","7438","Ladies Suede Moccasins","73.00","0"
"2896","7439","Ladies Suede Moccasins","73.00","0"
"2896","7440","Ladies Suede Moccasins","73.00","0"
"2896","7441","Ladies Suede Moccasins","73.00","1"
"2896","7442","Ladies Suede Moccasins","73.00","1"
"2896","7443","Ladies Suede Moccasins","73.00","1"
"2896","7444","Ladies Suede Moccasins","73.00","0"
"2904","6830","""Lapinx"" Mask","18.00","0"
"2904","6831","""Lapinx"" Mask","18.00","2"
"2904","6832","""Lapinx"" Mask","18.00","7"
"2904","6833","""Lapinx"" Mask","18.00","9"
"2904","6834","""Lapinx"" Mask","18.00","14"
"2905","6835","""Journey to the Spirit World"" Mask","18.00","0"
"2905","6836","""Journey to the Spirit World"" Mask","18.00","0"
"2905","6837","""Journey to the Spirit World"" Mask","18.00","4"
"2905","6838","""Journey to the Spirit World"" Mask","18.00","7"
"2905","6839","""Journey to the Spirit World"" Mask","18.00","0"
"2907","6840","""Horizon"" Mask","18.00","0"
"2907","6841","""Horizon"" Mask","18.00","0"
"2907","6842","""Horizon"" Mask","18.00","6"
"2907","6843","""Horizon"" Mask","18.00","8"
"2907","6844","""Horizon"" Mask","18.00","9"
"2908","6845","""Whisper"" Mask","18.00","0"
"2908","6846","""Whisper"" Mask","18.00","4"
"2908","6847","""Whisper"" Mask","18.00","6"
"2908","6848","""Whisper"" Mask","18.00","30"
"2908","6849","""Whisper"" Mask","18.00","10"
"2910","6855","Michelle Dress ""M'Otter Love""","129.00","0"
"2910","6856","Michelle Dress ""M'Otter Love""","129.00","1"
"2910","6857","Michelle Dress ""M'Otter Love""","129.00","1"
"2910","6858","Michelle Dress ""M'Otter Love""","129.00","1"
"2910","6859","Michelle Dress ""M'Otter Love""","129.00","1"
"2986","6860","Corrine Hunt Moccasins Eagle","65.00","0"
"2986","6861","Corrine Hunt Moccasins Eagle","65.00","3"
"2986","6862","Corrine Hunt Moccasins Eagle","65.00","0"
"2988","","Bill Helin Lovebird Earrings","75.00","2"
"3055","6863","Skirt Alex ""Merging Earth and Sky""","129.00","1"
"3055","6864","Skirt Alex ""Merging Earth and Sky""","129.00","0"
"3055","6865","Skirt Alex ""Merging Earth and Sky""","129.00","0"
"3055","6866","Skirt Alex ""Merging Earth and Sky""","129.00","0"
"3055","6867","Skirt Alex ""Merging Earth and Sky""","129.00","1"
"3085","","Kokopelli Earrings","95.00","2"
"3102","","Bear Paws/Feather Earrings","60.00","2"
"3162","6870","Leather Moccasins for Men","0.00","0"
"3162","6872","Leather Moccasins for Men","0.00","2"
"3162","7445","Leather Moccasins for Men","0.00","0"
"3162","7446","Leather Moccasins for Men","0.00","0"
"3162","7447","Leather Moccasins for Men","0.00","1"
"3162","7448","Leather Moccasins for Men","0.00","1"
"3162","7449","Leather Moccasins for Men","0.00","1"
"3162","7450","Leather Moccasins for Men","0.00","1"
"3162","7451","Leather Moccasins for Men","0.00","0"
"3162","7452","Leather Moccasins for Men","0.00","0"
"3200","6888","Ladies Mukluks","223.00","1"
"3200","6889","Ladies Mukluks","223.00","1"
"3200","6890","Ladies Mukluks","223.00","1"
"3200","6891","Ladies Mukluks","223.00","1"
"3200","7643","Ladies Mukluks","223.00","0"
"3200","7644","Ladies Mukluks","223.00","0"
"3200","7645","Ladies Mukluks","223.00","0"
"3200","7646","Ladies Mukluks","223.00","0"
"3200","7647","Ladies Mukluks","223.00","0"
"3281","6939","Leather Moccasins for Children","53.00","2"
"3281","6940","Leather Moccasins for Children","53.00","1"
"3281","6941","Leather Moccasins for Children","53.00","0"
"3281","6942","Leather Moccasins for Children","53.00","1"
"3333","","Pablo Pillow ""Merging Earth and Sky""","49.00","4"
"3553","","Mark Garfield Raven Trivet or Coasters","12.50","5"
"3554","7008","Leather Moccasins for Men","84.50","0"
"3554","7009","Leather Moccasins for Men","84.50","2"
"3554","7010","Leather Moccasins for Men","84.50","3"
"3554","7011","Leather Moccasins for Men","84.50","1"
"3554","7014","Leather Moccasins for Men","84.50","3"
"3554","7486","Leather Moccasins for Men","84.50","0"
"3554","7487","Leather Moccasins for Men","84.50","0"
"3554","7488","Leather Moccasins for Men","84.50","1"
"3554","7489","Leather Moccasins for Men","84.50","0"
"3554","7490","Leather Moccasins for Men","84.50","0"
"3556","7016","Ladies Suede Slippers","167.00","0"
"3556","7017","Ladies Suede Slippers","167.00","1"
"3556","7018","Ladies Suede Slippers","167.00","2"
"3556","7019","Ladies Suede Slippers","167.00","1"
"3556","7020","Ladies Suede Slippers","167.00","0"
"3556","7491","Ladies Suede Slippers","167.00","0"
"3556","7492","Ladies Suede Slippers","167.00","0"
"3756","7493","Suede Moccasins for Children","63.00","0"
"3756","7494","Suede Moccasins for Children","63.00","0"
"3756","7495","Suede Moccasins for Children","63.00","0"
"3756","7496","Suede Moccasins for Children","63.00","0"
"3756","7497","Suede Moccasins for Children","63.00","0"
"3756","7498","Suede Moccasins for Children","63.00","3"
"3756","7499","Suede Moccasins for Children","63.00","2"
"3756","7500","Suede Moccasins for Children","63.00","1"
"3840","7501","Ballerina Slippers","96.00","2"
"3840","7502","Ballerina Slippers","96.00","0"
"3840","7503","Ballerina Slippers","96.00","3"
"3840","7504","Ballerina Slippers","96.00","2"
"3840","7505","Ballerina Slippers","96.00","1"
"3840","7506","Ballerina Slippers","96.00","1"
"4061","7648","Sheepskin Insoles","18.00","3"
"4061","7649","Sheepskin Insoles","18.00","3"
"4061","7650","Sheepskin Insoles","18.00","2"
"4061","7651","Sheepskin Insoles","18.00","3"
"4061","7652","Sheepskin Insoles","18.00","1"
"4061","7653","Sheepskin Insoles","18.00","2"
"4079","7699","Ltd Edition - All my Relations","0.00","3"
"4079","7700","Ltd Edition - All my Relations","0.00","0"
"4079","7701","Ltd Edition - All my Relations","0.00","0"
"4079","7702","Ltd Edition - All my Relations","0.00","0"
"4080","","Card - All my Relations","5.50","12"
"4081","","Small Print - All my Relations","25.00","9"
"4083","","Card - Footprint","5.50","20"
"4088","","Small Print - Footprint","25.00","6"
"4126","","Card - Humility","5.50","25"
"4127","","Small Print - Humility","25.00","13"
"4128","8127","Abalone Shell","0.00","5"
"4128","8128","Abalone Shell","0.00","9"
"4129","7729","Ltd Edition - Humility","0.00","0"
"4129","7730","Ltd Edition - Humility","0.00","0"
"4129","7731","Ltd Edition - Humility","0.00","0"
"4129","7732","Ltd Edition - Humility","0.00","2"
"4139","7737","Leather Mukluks for Men","0.00","1"
"4139","7738","Leather Mukluks for Men","0.00","1"
"4139","7739","Leather Mukluks for Men","0.00","0"
"4139","7740","Leather Mukluks for Men","0.00","0"
"4139","7741","Leather Mukluks for Men","0.00","0"
"4139","7742","Leather Mukluks for Men","0.00","0"
"4139","7743","Leather Mukluks for Men","0.00","0"
"4139","7744","Leather Mukluks for Men","0.00","1"
"4139","7745","Leather Mukluks for Men","0.00","1"
"4139","7746","Leather Mukluks for Men","0.00","0"
"4141","7754","Leather Mukluks for Men","0.00","0"
"4141","7755","Leather Mukluks for Men","0.00","0"
"4141","7756","Leather Mukluks for Men","0.00","0"
"4141","7757","Leather Mukluks for Men","0.00","0"
"4141","7759","Leather Mukluks for Men","0.00","0"
"4141","7760","Leather Mukluks for Men","0.00","1"
"4141","7761","Leather Mukluks for Men","0.00","0"
"4141","7762","Leather Mukluks for Men","0.00","0"
"4141","7763","Leather Mukluks for Men","0.00","0"
"4141","7788","Leather Mukluks for Men","0.00","1"
"4148","7809","Ltd Edition - Refuge","0.00","0"
"4148","7810","Ltd Edition - Refuge","0.00","0"
"4148","7811","Ltd Edition - Refuge","0.00","0"
"4148","7812","Ltd Edition - Refuge","0.00","3"
"4150","7817","Ltd Edition - Under the Same Sky","0.00","0"
"4150","7818","Ltd Edition - Under the Same Sky","0.00","0"
"4150","7819","Ltd Edition - Under the Same Sky","0.00","0"
"4150","7820","Ltd Edition - Under the Same Sky","0.00","2"
"4156","","Card - Refuge","5.50","25"
"4157","","Card - Seed of Life","5.50","19"
"4162","","Card - Kouragimut","5.50","15"
"4170","","Small Print - Seed of Life","25.00","17"
"4171","","Small Print - Under the Same Sky","25.00","4"
"4173","","Small Print - Wikwemikong","25.00","13"
"4241","7832","Andrew Williams Double Eagle Bracelet","95.50","1"
"4241","7833","Andrew Williams Double Eagle Bracelet","95.50","1"
"4303","7835","Passport Pouch Raven","62.00","1"
"4303","7836","Passport Pouch Raven","62.00","0"
"4303","7837","Passport Pouch Raven","62.00","1"
"4303","7838","Passport Pouch Raven","62.00","1"
"4523","7967","The gift card","0.00","10"
"4523","8015","The gift card","0.00","9"
"4523","8016","The gift card","0.00","9"
"4523","8051","The gift card","0.00","10"
"4523","8056","The gift card","0.00","10"
"4523","8109","The gift card","0.00","9"
"4523","8126","The gift card","0.00","10"
"4550","","Nino Place Mats ""New Day""","15.00","7"
"4552","","Nino Place Mats ""Under the Same Sky""","15.00","5"
"4553","","Nino Place Mats ""M'Otter Love""","15.00","6"
"4850","7973","""Under the Same Sky"" Mask","18.00","0"
"4850","7974","""Under the Same Sky"" Mask","18.00","0"
"4850","7975","""Under the Same Sky"" Mask","18.00","0"
"4850","7976","""Under the Same Sky"" Mask","18.00","6"
"4850","7977","""Under the Same Sky"" Mask","18.00","1"
"4851","7978","""Gezaluwegit"" Mask","18.00","0"
"4851","7979","""Gezaluwegit"" Mask","18.00","0"
"4851","7980","""Gezaluwegit"" Mask","18.00","5"
"4851","7981","""Gezaluwegit"" Mask","18.00","3"
"4851","7982","""Gezaluwegit"" Mask","18.00","10"
"4863","","Bastien Pillow ""Under the Same Sky""","49.00","3"
"4864","","Vivienne Scarf ""Under the Same Sky""","49.00","4"
"4865","","Vivienne Scarf ""Gezaluwejit""","49.00","2"
"4866","7983","Kimono ""Gezaluwejit""","109.00","2"
"4867","7984","Kimono ""Under the Same Sky""","109.00","5"
"4871","7985","Kate Dress ""Gezaluwejit""","149.00","1"
"4871","7986","Kate Dress ""Gezaluwejit""","149.00","1"
"4871","7987","Kate Dress ""Gezaluwejit""","149.00","2"
"4871","7988","Kate Dress ""Gezaluwejit""","149.00","0"
"4871","7989","Kate Dress ""Gezaluwejit""","149.00","0"
"4919","7995","Leather Moccasins for Women","91.00","0"
"4919","7996","Leather Moccasins for Women","91.00","0"
"4919","7997","Leather Moccasins for Women","91.00","1"
"4919","7998","Leather Moccasins for Women","91.00","1"
"4919","7999","Leather Moccasins for Women","91.00","0"
"4919","8000","Leather Moccasins for Women","91.00","0"
"4919","8001","Leather Moccasins for Women","91.00","0"
"5121","8002","Carla Palazzo ""Under the Same Sky""","169.00","2"
"5121","8003","Carla Palazzo ""Under the Same Sky""","169.00","2"
"5121","8004","Carla Palazzo ""Under the Same Sky""","169.00","1"
"5121","8005","Carla Palazzo ""Under the Same Sky""","169.00","1"
"5121","8006","Carla Palazzo ""Under the Same Sky""","169.00","1"
"5122","8007","Carla Palazzo ""Gezaluwejit""","169.00","1"
"5122","8008","Carla Palazzo ""Gezaluwejit""","169.00","1"
"5122","8009","Carla Palazzo ""Gezaluwejit""","169.00","0"
"5122","8010","Carla Palazzo ""Gezaluwejit""","169.00","1"
"5122","8011","Carla Palazzo ""Gezaluwejit""","169.00","1"
"5174","8017","Kate Dress ""Under the Same Sky""","149.00","0"
"5174","8018","Kate Dress ""Under the Same Sky""","149.00","1"
"5174","8019","Kate Dress ""Under the Same Sky""","149.00","0"
"5174","8020","Kate Dress ""Under the Same Sky""","149.00","1"
"5174","8021","Kate Dress ""Under the Same Sky""","149.00","0"
"5178","","Bastien Pillow ""Silent Seekers""","49.00","3"
"5183","","Bastien Pillow ""Gezaluwejit""","49.00","5"
"5188","8027","Kiki T-Shirt ""Silent Seekers""","89.00","0"
"5188","8028","Kiki T-Shirt ""Silent Seekers""","89.00","3"
"5188","8029","Kiki T-Shirt ""Silent Seekers""","89.00","3"
"5191","8030","Kiki T-Shirt ""Silent Seekers""","99.00","3"
"5191","8031","Kiki T-Shirt ""Silent Seekers""","99.00","3"
"5191","8032","Kiki T-Shirt ""Silent Seekers""","99.00","0"
"5214","","Claudia Shawl ""Under the Same Sky""","99.00","6"
"5215","8036","Coco Tank ""Gezaluwejit""","69.00","1"
"5215","8037","Coco Tank ""Gezaluwejit""","69.00","1"
"5215","8038","Coco Tank ""Gezaluwejit""","69.00","2"
"5215","8039","Coco Tank ""Gezaluwejit""","69.00","0"
"5215","8040","Coco Tank ""Gezaluwejit""","69.00","1"
"5217","8041","Coco Tank ""Under the Same Sky""","69.00","1"
"5217","8042","Coco Tank ""Under the Same Sky""","69.00","2"
"5217","8043","Coco Tank ""Under the Same Sky""","69.00","2"
"5217","8044","Coco Tank ""Under the Same Sky""","69.00","1"
"5217","8045","Coco Tank ""Under the Same Sky""","69.00","2"
"5224","8046","Mia Farrow Turtleneck ""Under the Same Sky""","139.00","2"
"5224","8047","Mia Farrow Turtleneck ""Under the Same Sky""","139.00","0"
"5224","8048","Mia Farrow Turtleneck ""Under the Same Sky""","139.00","1"
"5224","8049","Mia Farrow Turtleneck ""Under the Same Sky""","139.00","1"
"5224","8050","Mia Farrow Turtleneck ""Under the Same Sky""","139.00","1"
"5389","","Card - New Fire","5.50","30"
"5724","8104","Marlene ""Gezaluwejit""","129.00","0"
"5724","8105","Marlene ""Gezaluwejit""","129.00","0"
"5724","8106","Marlene ""Gezaluwejit""","129.00","2"
"5724","8107","Marlene ""Gezaluwejit""","129.00","1"
"5724","8108","Marlene ""Gezaluwejit""","129.00","2"
"6565","8129","Marlene ""Under the Same Sky""","129.00","2"
"6565","8130","Marlene ""Under the Same Sky""","129.00","2"
"6565","8131","Marlene ""Under the Same Sky""","129.00","1"
"6565","8132","Marlene ""Under the Same Sky""","129.00","2"
"6565","8133","Marlene ""Under the Same Sky""","129.00","3"
